,date_time,return
24102,s18d1447,-0.012567891
24103,s19d1447,-0.024305705
24104,s20d1447,-0.015251031
24105,s21d1447,-0.028163491
24106,s22d1447,-0.0182335
24107,s23d1447,-0.033936328
24108,s24d1447,0.210160431
24109,s25d1447,0.024287072
24110,s26d1447,-0.052673668
24111,s27d1447,0.021837204
24112,s28d1447,0.015232597
24113,s29d1447,-0.045620431
24114,s30d1447,-0.002423698
24115,s31d1447,-0.036774322
24116,s32d1447,0.007943956
24117,s33d1447,-0.025262645
24118,s34d1447,-0.020356843
24119,s35d1447,-0.004299386
24120,s36d1447,0.061304884
24121,s37d1447,0.0
24122,s38d1447,-0.059236124
24123,s39d1447,0.005647354
24124,s40d1447,-0.03659442
24125,s41d1447,-0.055457534
24126,s42d1447,-0.033949251
24127,s43d1447,-0.019591407
24128,s44d1447,-0.035256603
24129,s45d1447,-0.029592859
24130,s46d1447,-0.000986509
24131,s47d1447,-0.008228898
24132,s48d1447,-0.010143632
24133,s49d1447,-0.018972186
24134,s50d1447,0.033260873
24135,s51d1447,-0.020748306
24136,s52d1447,-0.031886911
24137,s53d1447,-0.026245904
24138,s0d1448,-0.017916159
24139,s1d1448,-0.011954905
24140,s2d1448,-0.012559475
24141,s3d1448,-0.049058393
24142,s4d1448,-0.029691272
24143,s5d1448,0.003450924
24144,s6d1448,0.019160354
24145,s7d1448,-0.038236702
24146,s8d1448,-0.021219819
24147,s9d1448,-0.018978536
24148,s10d1448,-0.053334798
24149,s11d1448,0.021770257
24150,s12d1448,-0.016496567
24151,s13d1448,0.036603714
24152,s14d1448,-0.082483905
24153,s15d1448,-0.037343746
24154,s16d1448,-0.011812596
24155,s17d1448,-0.016660183
24156,s18d1448,0.002663544
24157,s19d1448,-0.047675833
24158,s20d1448,-0.022542934
24159,s21d1448,-0.007246906
24160,s22d1448,0.040813613
24161,s23d1448,-0.028528156
24162,s24d1448,0.125789153
24163,s25d1448,0.044517571
24164,s26d1448,-0.044649369
24165,s27d1448,0.00607826
24166,s28d1448,-0.009243004
24167,s29d1448,-0.043639508
24168,s30d1448,-0.072556619
24169,s31d1448,-0.018817363
24170,s32d1448,0.057391914
24171,s33d1448,-0.008061463
24172,s34d1448,-0.029074362
24173,s35d1448,0.004827562
24174,s36d1448,0.012522507
24175,s37d1448,0.043015506
24176,s38d1448,-0.022762517
24177,s39d1448,0.012761034
24178,s40d1448,-0.036730398
24179,s41d1448,-0.039172855
24180,s42d1448,-0.037982651
24181,s43d1448,-0.019591407
24182,s44d1448,-0.052780842
24183,s45d1448,-0.030622809
24184,s46d1448,0.016836894
24185,s47d1448,0.005496708
24186,s48d1448,-0.115805194
24187,s49d1448,-0.010883881
24188,s50d1448,0.016967418
24189,s51d1448,-0.023240664
24190,s52d1448,-0.027691802
24191,s53d1448,-0.034364452
24192,s0d1449,-0.021741608
24193,s1d1449,-0.000202863
24194,s2d1449,-0.007525448
24195,s3d1449,-0.034378667
24196,s4d1449,-0.035056652
24197,s5d1449,-0.020715024
24198,s6d1449,0.038467632
24199,s7d1449,-0.077413682
24200,s8d1449,-0.010208126
24201,s9d1449,-0.017401558
24202,s10d1449,-0.043580058
24203,s11d1449,-0.004931897
24204,s12d1449,-0.028825097
24205,s13d1449,0.011425352
24206,s14d1449,-0.021102914
24207,s15d1449,-0.022915662
24208,s16d1449,-0.007252368
24209,s17d1449,-0.03877402
24210,s18d1449,0.048482262
24211,s19d1449,-0.032622027
24212,s20d1449,-0.022369652
24213,s21d1449,0.016325858
24214,s22d1449,0.03238158
24215,s23d1449,-0.027778339
24216,s24d1449,-0.04197104
24217,s25d1449,0.073240321
24218,s26d1449,-0.057977843
24219,s27d1449,-0.000596237
24220,s28d1449,-0.010873136
24221,s29d1449,-0.009800061
24222,s30d1449,-0.04247278
24223,s31d1449,-0.000928185
24224,s32d1449,-0.012482408
24225,s33d1449,0.006341923
24226,s34d1449,-0.005940594
24227,s35d1449,0.031053328
24228,s36d1449,0.006770433
24229,s37d1449,0.056662259
24230,s38d1449,0.008012223
24231,s39d1449,-0.02104132
24232,s40d1449,-0.038549558
24233,s41d1449,-0.050222545
24234,s42d1449,-0.017349429
24235,s43d1449,-0.002350523
24236,s44d1449,-0.021658065
24237,s45d1449,0.007628313
24238,s46d1449,0.027184474
24239,s47d1449,0.020546006
24240,s48d1449,-0.099386327
24241,s49d1449,-0.020715984
24242,s50d1449,-0.006439218
24243,s51d1449,-0.016457954
24244,s52d1449,-0.031686875
24245,s53d1449,-0.014512887
24246,s0d1450,-0.026707028
24247,s1d1450,-0.011695848
24248,s2d1450,-0.027413174
24249,s3d1450,-0.016861325
24250,s4d1450,-0.027712505
24251,s5d1450,-0.019491133
24252,s6d1450,-0.026326385
24253,s7d1450,0.005734891
24254,s8d1450,-0.034680636
24255,s9d1450,-0.061893455
24256,s10d1450,-0.024410244
24257,s11d1450,-0.027287483
24258,s12d1450,-0.028756054
24259,s13d1450,0.021125517
24260,s14d1450,-0.025952706
24261,s15d1450,-0.037969562
24262,s16d1450,-0.013165934
24263,s17d1450,-0.028252927
24264,s18d1450,0.128835246
24265,s19d1450,0.037997893
24266,s20d1450,-0.031997283
24267,s21d1450,0.011759871
24268,s22d1450,-0.000454569
24269,s23d1450,-0.031811951
24270,s24d1450,-0.005637383
24271,s25d1450,0.058404887
24272,s26d1450,-0.036266953
24273,s27d1450,0.03616106
24274,s28d1450,-0.002125754
24275,s29d1450,0.0
24276,s30d1450,0.019559534
24277,s31d1450,0.006395257
24278,s32d1450,-0.07151688
24279,s33d1450,-0.016256188
24280,s34d1450,-0.011987864
24281,s35d1450,0.089645049
24282,s36d1450,0.012906358
24283,s37d1450,0.013368804
24284,s38d1450,0.006815554
24285,s39d1450,-0.015404142
24286,s40d1450,-0.031875835
24287,s41d1450,-0.013591013
24288,s42d1450,-0.019967762
24289,s43d1450,0.014105902
24290,s44d1450,0.012775525
24291,s45d1450,0.047932727
24292,s46d1450,0.002480879
24293,s47d1450,-0.002344232
24294,s48d1450,0.021637954
24295,s49d1450,-0.022012953
24296,s50d1450,-0.009188731
24297,s51d1450,-0.00715967
24298,s52d1450,-0.006911782
24299,s53d1450,0.009767848
24300,s0d1451,0.007406421
24301,s1d1451,-0.041318711
24302,s2d1451,-0.002899952
24303,s3d1451,0.008137985
24304,s4d1451,-0.003572182
24305,s5d1451,-0.008219258
24306,s6d1451,-0.044457328
24307,s7d1451,0.167818838
24308,s8d1451,-0.029459942
24309,s9d1451,-0.033457128
24310,s10d1451,0.005818527
24311,s11d1451,-0.017918839
24312,s12d1451,0.0230857
24313,s13d1451,0.057494252
24314,s14d1451,-0.001868553
24315,s15d1451,-0.024705456
24316,s16d1451,-0.017049161
24317,s17d1451,0.005769368
24318,s18d1451,0.089091829
24319,s19d1451,0.068055422
24320,s20d1451,-0.000584846
24321,s21d1451,-0.008834156
24322,s22d1451,0.020756065
24323,s23d1451,0.005040085
24324,s24d1451,0.062430067
24325,s25d1451,0.026431761
24326,s26d1451,-0.003376008
24327,s27d1451,0.00826386
24328,s28d1451,-0.002190764
24329,s29d1451,-0.00482623
24330,s30d1451,0.042456327
24331,s31d1451,0.015839866
24332,s32d1451,-0.029276341
24333,s33d1451,0.049314166
24334,s34d1451,-0.014927943
24335,s35d1451,0.055649725
24336,s36d1451,-0.007158277
24337,s37d1451,-0.019072406
24338,s38d1451,0.024421053
24339,s39d1451,-0.004296354
24340,s40d1451,0.025357039
24341,s41d1451,0.01555468
24342,s42d1451,0.003621405
24343,s43d1451,0.037366926
24344,s44d1451,0.026840405
24345,s45d1451,0.058373487
24346,s46d1451,-0.010272596
24347,s47d1451,-0.025940515
24348,s48d1451,-0.003411658
24349,s49d1451,0.007053342
24350,s50d1451,-0.011999051
24351,s51d1451,0.002384847
24352,s52d1451,0.01205548
24353,s53d1451,0.038569976
24354,s0d1452,0.00870179
24355,s1d1452,-0.004896761
24356,s2d1452,0.002255164
24357,s3d1452,-0.01917897
24358,s4d1452,-0.029099235
24359,s5d1452,-0.032751975
24360,s6d1452,-0.007697936
24361,s7d1452,0.096921569
24362,s8d1452,0.086825683
24363,s9d1452,0.02680528
24364,s10d1452,-0.014439317
24365,s11d1452,-0.02613423
24366,s12d1452,-0.003285952
24367,s13d1452,0.028231734
24368,s14d1452,0.078976248
24369,s15d1452,0.001286505
24370,s16d1452,0.042431445
24371,s17d1452,-0.014537181
24372,s18d1452,0.020394361
24373,s19d1452,-0.012781541
24374,s20d1452,0.032758088
24375,s21d1452,0.006013017
24376,s22d1452,0.014143161
24377,s23d1452,-0.010105637
24378,s24d1452,0.100001274
24379,s25d1452,0.033556449
24380,s26d1452,-0.020899635
24381,s27d1452,-0.017824205
24382,s28d1452,0.006015643
24383,s29d1452,-0.009366356
24384,s30d1452,0.004333418
24385,s31d1452,-0.019056377
24386,s32d1452,-0.048145189
24387,s33d1452,0.051775346
24388,s34d1452,0.00911247
24389,s35d1452,-0.004409113
24390,s36d1452,-0.052027849
24391,s37d1452,0.016771952
24392,s38d1452,0.023139689
24393,s39d1452,-0.027024493
24394,s40d1452,-0.005288981
24395,s41d1452,-0.030233379
24396,s42d1452,-0.012221775
24397,s43d1452,0.000828088
24398,s44d1452,0.02656867
24399,s45d1452,0.013513976
24400,s46d1452,0.015658232
24401,s47d1452,-0.011345799
24402,s48d1452,-0.022300189
24403,s49d1452,0.007740351
24404,s50d1452,-0.007565112
24405,s51d1452,-0.002390596
24406,s52d1452,0.021088147
24407,s53d1452,-0.022808406
24408,s0d1453,0.01136664
24409,s1d1453,0.0125258
24410,s2d1453,-0.017898184
24411,s3d1453,0.0
24412,s4d1453,-0.007770758
24413,s5d1453,0.002362243
24414,s6d1453,0.011623451
24415,s7d1453,0.027905493
24416,s8d1453,0.101676481
24417,s9d1453,0.065169972
24418,s10d1453,0.001445224
24419,s11d1453,-0.015140321
24420,s12d1453,-0.007256046
24421,s13d1453,-0.004641263
24422,s14d1453,0.042252649
24423,s15d1453,0.056248099
24424,s16d1453,0.053280111
24425,s17d1453,-0.017208819
24426,s18d1453,0.027491062
24427,s19d1453,0.004019977
24428,s20d1453,0.015848451
24429,s21d1453,0.010127985
24430,s22d1453,0.0
24431,s23d1453,-0.010863126
24432,s24d1453,0.076287705
24433,s25d1453,0.037662547
24434,s26d1453,0.042301232
24435,s27d1453,-0.002281188
24436,s28d1453,0.027258504
24437,s29d1453,0.000241782
24438,s30d1453,0.000606
24439,s31d1453,-0.015592877
24440,s32d1453,-0.054146691
24441,s33d1453,-0.018537918
24442,s34d1453,0.021220821
24443,s35d1453,-0.026830489
24444,s36d1453,-0.026655255
24445,s37d1453,0.020129157
24446,s38d1453,-0.004991551
24447,s39d1453,-0.033096646
24448,s40d1453,-0.02817889
24449,s41d1453,-0.026034159
24450,s42d1453,-0.004057986
24451,s43d1453,-0.014603009
24452,s44d1453,0.07626082
24453,s45d1453,0.001018253
24454,s46d1453,0.075157398
24455,s47d1453,0.010334259
24456,s48d1453,0.018264067
24457,s49d1453,0.055321899
24458,s50d1453,0.046151753
24459,s51d1453,-0.002379173
24460,s52d1453,0.03786494
24461,s53d1453,-0.020259896
24462,s0d1454,0.017914935
24463,s1d1454,0.037317769
24464,s2d1454,0.009448895
24465,s3d1454,0.02675007
24466,s4d1454,0.018961382
24467,s5d1454,0.010888515
24468,s6d1454,0.038884437
24469,s7d1454,0.000345415
24470,s8d1454,-0.020664533
24471,s9d1454,0.060251129
24472,s10d1454,0.005861151
24473,s11d1454,0.00749731
24474,s12d1454,0.023097891
24475,s13d1454,-0.053460783
24476,s14d1454,-0.03968179
24477,s15d1454,0.01542529
24478,s16d1454,-0.008142776
24479,s17d1454,0.011786721
24480,s18d1454,0.014413813
24481,s19d1454,0.067096618
24482,s20d1454,0.010381379
24483,s21d1454,0.0
24484,s22d1454,-0.034640586
24485,s23d1454,-0.006815218
24486,s24d1454,-0.013589422
24487,s25d1454,0.015514244
24488,s26d1454,0.05892244
24489,s27d1454,-0.023660094
24490,s28d1454,0.002715538
24491,s29d1454,-0.024242448
24492,s30d1454,0.115832487
24493,s31d1454,-0.00370393
24494,s32d1454,-0.005059825
24495,s33d1454,0.011260921
24496,s34d1454,0.030009896
24497,s35d1454,-0.056534436
24498,s36d1454,0.013216066
24499,s37d1454,0.016055008
24500,s38d1454,-0.002758314
24501,s39d1454,-0.045324244
24502,s40d1454,-0.017728545
24503,s41d1454,0.009470799
24504,s42d1454,0.001374358
24505,s43d1454,-0.036233968
24506,s44d1454,0.018040915
24507,s45d1454,0.00717388
24508,s46d1454,0.03933775
24509,s47d1454,-0.002767934
24510,s48d1454,0.029647722
24511,s49d1454,0.127700675
24512,s50d1454,0.033687699
24513,s51d1454,0.009624906
24514,s52d1454,-0.008468289
24515,s53d1454,0.0120258
24516,s0d1455,0.023795522
24517,s1d1455,0.099182705
24518,s2d1455,0.099317267
24519,s3d1455,0.016144586
24520,s4d1455,0.013251212
24521,s5d1455,-0.018911839
24522,s6d1455,0.030650253
24523,s7d1455,-0.027824449
24524,s8d1455,-0.008261274
24525,s9d1455,0.019123531
24526,s10d1455,0.009622247
24527,s11d1455,0.025621791
24528,s12d1455,-0.002434131
24529,s13d1455,-0.008659331
24530,s14d1455,0.027024018
24531,s15d1455,-0.030080879
24532,s16d1455,0.055295475
24533,s17d1455,0.002930368
24534,s18d1455,0.004868373
24535,s19d1455,0.074896135
24536,s20d1455,0.017914953
24537,s21d1455,0.001606081
24538,s22d1455,-0.021238655
24539,s23d1455,-0.005076849
24540,s24d1455,0.005748873
24541,s25d1455,0.092961803
24542,s26d1455,0.019479738
24543,s27d1455,-0.038109757
24544,s28d1455,-0.01233691
24545,s29d1455,-0.039766587
24546,s30d1455,0.210209669
24547,s31d1455,0.014910819
24548,s32d1455,0.012322094
24549,s33d1455,0.08858848
24550,s34d1455,0.005940594
24551,s35d1455,-0.039316663
24552,s36d1455,0.112569996
24553,s37d1455,0.025111064
24554,s38d1455,-0.015040596
24555,s39d1455,-0.011904324
24556,s40d1455,-0.02485229
24557,s41d1455,0.012182998
24558,s42d1455,-0.000906693
24559,s43d1455,0.00872696
24560,s44d1455,0.0
24561,s45d1455,0.011231421
24562,s46d1455,0.007037806
24563,s47d1455,-0.001967279
24564,s48d1455,0.030266646
24565,s49d1455,0.143991909
24566,s50d1455,0.033201093
24567,s51d1455,0.009559099
24568,s52d1455,-0.027875106
24569,s53d1455,-0.022739919
24570,s0d1456,0.001305069
24571,s1d1456,0.036569657
24572,s2d1456,0.080008152
24573,s3d1456,-0.032062871
24574,s4d1456,-0.032410407
24575,s5d1456,-0.021532609
24576,s6d1456,-0.022463589
24577,s7d1456,-0.042950825
24578,s8d1456,0.050636725
24579,s9d1456,-0.041676419
24580,s10d1456,0.013105746
24581,s11d1456,0.006266881
24582,s12d1456,-0.041937134
24583,s13d1456,0.020950204
24584,s14d1456,0.017445511
24585,s15d1456,0.005061337
24586,s16d1456,0.120749104
24587,s17d1456,-0.008743064
24588,s18d1456,0.004850067
24589,s19d1456,0.071152675
24590,s20d1456,0.031106283
24591,s21d1456,-0.019122706
24592,s22d1456,-0.00465677
24593,s23d1456,-0.01713378
24594,s24d1456,0.097387527
24595,s25d1456,0.137831629
24596,s26d1456,-0.049996346
24597,s27d1456,-0.003561492
24598,s28d1456,0.019509896
24599,s29d1456,-0.04248251
24600,s30d1456,0.065158153
24601,s31d1456,0.024142099
24602,s32d1456,-0.030501376
24603,s33d1456,0.044793822
24604,s34d1456,-0.023322845
24605,s35d1456,-0.003994642
24606,s36d1456,0.053062697
24607,s37d1456,0.039609398
24608,s38d1456,-0.040377298
24609,s39d1456,-0.01836969
24610,s40d1456,-0.037306552
24611,s41d1456,-0.035965732
24612,s42d1456,-0.011899779
24613,s43d1456,0.03433474
24614,s44d1456,0.054185514
24615,s45d1456,-0.024438945
24616,s46d1456,0.052777582
24617,s47d1456,-0.005557771
24618,s48d1456,0.002217032
24619,s49d1456,0.047030334
24620,s50d1456,0.001902869
24621,s51d1456,-0.019046685
24622,s52d1456,-0.045405795
24623,s53d1456,-0.060796223
24624,s0d1457,0.017429182
24625,s1d1457,-0.00724845
24626,s2d1457,0.036884154
24627,s3d1457,-0.01588808
24628,s4d1457,-0.03448259
24629,s5d1457,-0.022889473
24630,s6d1457,-0.029738752
24631,s7d1457,-0.025132709
24632,s8d1457,0.052772502
24633,s9d1457,-0.022520712
24634,s10d1457,0.013822623
24635,s11d1457,0.00230503
24636,s12d1457,-0.053701668
24637,s13d1457,0.00589815
24638,s14d1457,-0.015790653
24639,s15d1457,-0.031435053
24640,s16d1457,0.051277577
24641,s17d1457,0.017435038
24642,s18d1457,0.016822246
24643,s19d1457,0.042555895
24644,s20d1457,0.026397145
24645,s21d1457,-0.030836132
24646,s22d1457,-0.024008307
24647,s23d1457,-0.03228245
24648,s24d1457,0.210001648
24649,s25d1457,0.029143588
24650,s26d1457,0.001593934
24651,s27d1457,0.020866307
24652,s28d1457,-0.000460199
24653,s29d1457,-0.043435657
24654,s30d1457,-0.027610851
24655,s31d1457,0.031221867
24656,s32d1457,-0.016465371
24657,s33d1457,0.03983394
24658,s34d1457,-0.02065714
24659,s35d1457,-0.000201469
24660,s36d1457,-0.036114158
24661,s37d1457,0.043308484
24662,s38d1457,-0.027716682
24663,s39d1457,-0.039158271
24664,s40d1457,-0.037013708
24665,s41d1457,-0.062523796
24666,s42d1457,-0.010423358
24667,s43d1457,-0.013549425
24668,s44d1457,0.130445634
24669,s45d1457,-0.029263102
24670,s46d1457,0.018605201
24671,s47d1457,-0.016948052
24672,s48d1457,-0.017409546
24673,s49d1457,-0.004640183
24674,s50d1457,-0.068315495
24675,s51d1457,-0.016574909
24676,s52d1457,-0.02445697
24677,s53d1457,-0.04372607
24678,s0d1458,0.04036151
24679,s1d1458,-0.009154508
24680,s2d1458,0.035700017
24681,s3d1458,0.004144883
24682,s4d1458,-0.005586078
24683,s5d1458,-0.056239865
24684,s6d1458,-0.011489899
24685,s7d1458,-0.020266986
24686,s8d1458,-0.028112627
24687,s9d1458,0.015809697
24688,s10d1458,0.004792357
24689,s11d1458,0.012846949
24690,s12d1458,-0.01767696
24691,s13d1458,0.012627257
24692,s14d1458,-0.027979983
24693,s15d1458,-0.031484434
24694,s16d1458,-0.08681564
24695,s17d1458,0.132351159
24696,s18d1458,0.009766082
24697,s19d1458,0.0
24698,s20d1458,0.035150246
24699,s21d1458,-0.047524077
24700,s22d1458,-0.051965534
24701,s23d1458,-0.05144265
24702,s24d1458,-0.00995763
24703,s25d1458,-0.146735943
24704,s26d1458,0.07045445
24705,s27d1458,-0.025627105
24706,s28d1458,-0.026928554
24707,s29d1458,-0.030100535
24708,s30d1458,-0.067390729
24709,s31d1458,0.036263277
24710,s32d1458,0.012737438
24711,s33d1458,0.107312033
24712,s34d1458,-0.008951847
24713,s35d1458,-0.026571986
24714,s36d1458,0.023724645
24715,s37d1458,-0.086819969
24716,s38d1458,-0.014986182
24717,s39d1458,-0.026527858
24718,s40d1458,-0.033752472
24719,s41d1458,-0.019463924
24720,s42d1458,-0.037052725
24721,s43d1458,0.013277452
24722,s44d1458,0.150548403
24723,s45d1458,-0.005220068
24724,s46d1458,-0.020952571
24725,s47d1458,-0.023144343
24726,s48d1458,-0.016577302
24727,s49d1458,0.024822885
24728,s50d1458,-0.04249755
24729,s51d1458,-0.009718251
24730,s52d1458,-0.005455836
24731,s53d1458,0.022318938
24732,s0d1459,0.028552759
24733,s1d1459,0.024210733
24734,s2d1459,0.043764591
24735,s3d1459,-0.030277334
24736,s4d1459,-0.000613836
24737,s5d1459,-0.030821118
24738,s6d1459,0.007670455
24739,s7d1459,0.025420779
24740,s8d1459,-0.048812034
24741,s9d1459,0.0
24742,s10d1459,-0.032439237
24743,s11d1459,0.013804694
24744,s12d1459,0.00172139
24745,s13d1459,0.02842689
24746,s14d1459,-0.037433548
24747,s15d1459,-0.004327847
24748,s16d1459,-0.100741737
24749,s17d1459,0.111432808
24750,s18d1459,0.006340278
24751,s19d1459,0.06071331
24752,s20d1459,0.036504067
24753,s21d1459,-0.026860489
24754,s22d1459,-0.041154028
24755,s23d1459,-0.041265226
24756,s24d1459,-0.189296008
24757,s25d1459,-0.135989648
24758,s26d1459,0.050079897
24759,s27d1459,-0.030789377
24760,s28d1459,-0.006325146
24761,s29d1459,-0.015311438
24762,s30d1459,-0.070727693
24763,s31d1459,0.043628494
24764,s32d1459,-0.015283974
24765,s33d1459,0.050058861
24766,s34d1459,-0.00300263
24767,s35d1459,-0.017990997
24768,s36d1459,0.068654907
24769,s37d1459,-0.06960308
24770,s38d1459,0.011636601
24771,s39d1459,0.0
24772,s40d1459,-0.037808233
24773,s41d1459,0.079123309
24774,s42d1459,-0.045808441
24775,s43d1459,0.088698144
24776,s44d1459,0.078626939
24777,s45d1459,0.041578172
24778,s46d1459,0.00134439
24779,s47d1459,-0.018042957
24780,s48d1459,-0.028794044
24781,s49d1459,0.02738996
24782,s50d1459,-0.048239313
24783,s51d1459,-0.007226093
24784,s52d1459,-0.017721789
24785,s53d1459,0.02065119
24786,s0d1460,-0.018147604
24787,s1d1460,0.020208026
24788,s2d1460,0.023312311
24789,s3d1460,-0.010310942
24790,s4d1460,0.001248895
24791,s5d1460,0.0
24792,s6d1460,0.007759612
24793,s7d1460,0.026228331
24794,s8d1460,-0.038571526
24795,s9d1460,0.003894917
24796,s10d1460,-0.076300219
24797,s11d1460,0.050729662
24798,s12d1460,-0.022273209
24799,s13d1460,0.006161209
24800,s14d1460,-0.0111378
24801,s15d1460,-0.031643716
24802,s16d1460,-0.00687963
24803,s17d1460,0.018189211
24804,s18d1460,0.023040301
24805,s19d1460,0.03759121
24806,s20d1460,0.02112296
24807,s21d1460,-0.001278826
24808,s22d1460,-0.030619012
24809,s23d1460,-0.034923255
24810,s24d1460,-0.020551449
24811,s25d1460,0.045003195
24812,s26d1460,0.030929047
24813,s27d1460,0.016013579
24814,s28d1460,0.023305967
24815,s29d1460,0.028359025
24816,s30d1460,0.031127068
24817,s31d1460,0.098863317
24818,s32d1460,-0.031065287
24819,s33d1460,0.012533052
24820,s34d1460,-0.015062782
24821,s35d1460,0.001854277
24822,s36d1460,0.047374415
24823,s37d1460,0.046283339
24824,s38d1460,0.011121395
24825,s39d1460,-0.008014153
24826,s40d1460,-0.004524308
24827,s41d1460,0.103391176
24828,s42d1460,0.018759734
24829,s43d1460,0.066993691
24830,s44d1460,0.085537907
24831,s45d1460,0.048273179
24832,s46d1460,0.037973769
24833,s47d1460,-0.017971448
24834,s48d1460,-0.028085311
24835,s49d1460,-0.018453673
24836,s50d1460,-0.007936249
24837,s51d1460,0.029420673
24838,s52d1460,0.00724085
24839,s53d1460,0.048034489
24840,s0d1461,-0.106725555
24841,s1d1461,-0.022513158
24842,s2d1461,-0.026804192
24843,s3d1461,-0.024972995
24844,s4d1461,0.023411168
24845,s5d1461,-0.01908705
24846,s6d1461,-0.019014504
24847,s7d1461,-0.026185737
24848,s8d1461,-0.04854025
24849,s9d1461,-0.024952956
24850,s10d1461,-0.041789432
24851,s11d1461,0.009453804
24852,s12d1461,0.008585087
24853,s13d1461,-0.017970189
24854,s14d1461,-0.040735373
24855,s15d1461,-0.018253102
24856,s16d1461,-0.009433596
24857,s17d1461,-0.007709088
24858,s18d1461,0.003317548
24859,s19d1461,-0.127945821
24860,s20d1461,0.018143371
24861,s21d1461,-0.008493965
24862,s22d1461,-0.037986157
24863,s23d1461,-0.015571835
24864,s24d1461,-0.005339082
24865,s25d1461,0.039252624
24866,s26d1461,-0.071914583
24867,s27d1461,0.010233361
24868,s28d1461,0.020221406
24869,s29d1461,0.055764036
24870,s30d1461,-0.007222497
24871,s31d1461,0.017918275
24872,s32d1461,-0.022170532
24873,s33d1461,-0.012533052
24874,s34d1461,0.006048237
24875,s35d1461,0.011424303
24876,s36d1461,-0.021055969
24877,s37d1461,-0.033121459
24878,s38d1461,-0.020703051
24879,s39d1461,-0.028202479
24880,s40d1461,0.014410808
24881,s41d1461,0.008061481
24882,s42d1461,0.019202247
24883,s43d1461,-0.014591283
24884,s44d1461,-0.015812329
24885,s45d1461,-0.035930704
24886,s46d1461,0.028472337
24887,s47d1461,-0.005718899
24888,s48d1461,-0.00455613
24889,s49d1461,-0.0788437
24890,s50d1461,0.030411408
24891,s51d1461,0.00727869
24892,s52d1461,0.054786177
24893,s53d1461,-0.007226621
24894,s0d1462,-0.086675943
24895,s1d1462,0.011508544
24896,s2d1462,0.028036214
24897,s3d1462,-0.02292212
24898,s4d1462,0.028657958
24899,s5d1462,0.002593245
24900,s6d1462,-0.007699864
24901,s7d1462,-0.009359597
24902,s8d1462,-0.008592708
24903,s9d1462,0.03488632
24904,s10d1462,0.020649645
24905,s11d1462,-0.021214212
24906,s12d1462,0.014895845
24907,s13d1462,0.016967664
24908,s14d1462,-0.02817359
24909,s15d1462,0.004923238
24910,s16d1462,-0.010376677
24911,s17d1462,-0.025514386
24912,s18d1462,-0.019747237
24913,s19d1462,-0.010421905
24914,s20d1462,-0.013092439
24915,s21d1462,0.002135279
24916,s22d1462,0.002035514
24917,s23d1462,0.036187024
24918,s24d1462,-0.084820755
24919,s25d1462,-0.017507017
24920,s26d1462,-0.035381573
24921,s27d1462,0.017081449
24922,s28d1462,0.032033987
24923,s29d1462,0.004162157
24924,s30d1462,-0.029112631
24925,s31d1462,-0.035827435
24926,s32d1462,0.016791608
24927,s33d1462,0.017019866
24928,s34d1462,0.021415434
24929,s35d1462,0.015833405
24930,s36d1462,0.03926035
24931,s37d1462,-0.057747306
24932,s38d1462,-0.026041145
24933,s39d1462,-0.016157798
24934,s40d1462,0.007794266
24935,s41d1462,-0.002624737
24936,s42d1462,0.00472221
24937,s43d1462,0.004451926
24938,s44d1462,0.006827732
24939,s45d1462,-0.022027231
24940,s46d1462,0.02200458
24941,s47d1462,0.014972687
24942,s48d1462,0.026582471
24943,s49d1462,-0.034077323
24944,s50d1462,0.024244246
24945,s51d1462,-0.00953315
24946,s52d1462,0.085818726
24947,s53d1462,-0.031249464
24948,s0d1463,-0.008978254
24949,s1d1463,0.033972707
24950,s2d1463,0.087348758
24951,s3d1463,0.03948722
24952,s4d1463,0.003610896
24953,s5d1463,0.015568901
24954,s6d1463,0.0
24955,s7d1463,-0.002510863
24956,s8d1463,0.008742959
24957,s9d1463,0.045279837
24958,s10d1463,0.010143674
24959,s11d1463,0.095168275
24960,s12d1463,0.000848396
24961,s13d1463,0.015947392
24962,s14d1463,-0.002894632
24963,s15d1463,-0.002655025
24964,s16d1463,0.011906747
24965,s17d1463,0.033679807
24966,s18d1463,-0.005870539
24967,s19d1463,0.210149867
24968,s20d1463,0.004717327
24969,s21d1463,0.023554982
24970,s22d1463,0.022049846
24971,s23d1463,0.039070224
24972,s24d1463,-0.019524905
24973,s25d1463,0.021637266
24974,s26d1463,0.063623901
24975,s27d1463,0.031445683
24976,s28d1463,0.07016153
24977,s29d1463,-0.026661423
24978,s30d1463,0.007832886
24979,s31d1463,0.005869923
24980,s32d1463,0.023432927
24981,s33d1463,0.046236525
24982,s34d1463,0.002993568
24983,s35d1463,0.002849595
24984,s36d1463,0.055622864
24985,s37d1463,0.00419321
24986,s38d1463,0.041691258
24987,s39d1463,0.011281493
24988,s40d1463,0.008392813
24989,s41d1463,0.015994027
24990,s42d1463,0.011773837
24991,s43d1463,0.006014688
24992,s44d1463,0.184645584
24993,s45d1463,0.024843714
24994,s46d1463,0.046320041
24995,s47d1463,0.004516849
24996,s48d1463,0.013740386
24997,s49d1463,0.016624307
24998,s50d1463,0.006639907
24999,s51d1463,0.012050106
25000,s52d1463,0.043177819
25001,s53d1463,0.021837674
25002,s0d1464,0.015350297
25003,s1d1464,0.079819925
25004,s2d1464,0.141667941
