,0
21485,-0.004106908111847149
21486,0.001371750767103097
21487,-0.013156301307591767
21488,-0.01060559698030476
21489,-0.007626117020339839
21490,-0.008829413961187917
21491,-0.005510697619335637
21492,-0.00827521840363546
21493,-0.010587627653066239
21494,-0.009858925383886847
21495,-0.011319441080816593
21496,-0.013182192326938801
21497,-0.006172321220840805
21498,-0.011145220984153027
21499,-0.010121609646434392
21500,-0.010972936965487966
21501,-0.01392057996494878
21502,-0.010321448796120264
21503,-0.012363807987488418
21504,-0.008588761425787367
21505,-0.004878054251528237
21506,-0.01237070071048603
21507,-0.021635371455549158
21508,-0.013947117177491086
21509,-0.01209484309800258
21510,-0.012389655154676053
21511,-0.011691222406475025
21512,-0.012316553495804485
21513,-0.010716960358192622
21514,-0.01309692136939319
21515,-0.008710756550719451
21516,-0.013466413031203484
21517,-0.015612568905570872
21518,-0.010645567833804603
21519,-0.012017582147990945
21520,-0.011802097474330853
21521,-0.0010330550110346417
21522,-0.026974950010206722
21523,-0.017041788037548043
21524,-0.016002902468536487
21525,-0.014337527349460016
21526,-0.013595520241683083
21527,-0.014611854023657167
21528,-0.013774811299352027
21529,-0.014726704442248342
21530,-0.009256182537859767
21531,-0.009369867215909872
21532,-0.008117978750353172
21533,-0.013247639213818597
21534,-0.01986866570615339
21535,-0.014420011392418348
21536,-0.013752541375677437
21537,-0.010178598425878635
21538,-0.008721577692402966
21539,-0.00775007911833522
21540,-0.012595898825925923
21541,-0.00804564919247032
21542,-0.008676622977669537
21543,-0.008190001939575775
21544,-0.0073441929579126305
21545,-0.008590326072142503
21546,-0.008242962070600223
21547,-0.010023363529970714
21548,-0.008642994546526766
21549,-0.008545534181850079
21550,-0.0073335297129823954
21551,-0.011919543184665673
21552,-0.012087557073573077
21553,-0.009379532059858338
21554,-0.008471500929836319
21555,-0.008031293984812938
21556,-0.009200355885643868
21557,-0.00911662085329982
21558,-0.009770594695499835
21559,-0.008589859172644952
21560,-0.009011997532883832
21561,-0.008360173745520881
21562,-0.007316457386110182
21563,-0.007955131002176999
21564,-0.006877594739375582
21565,-0.006264788068693766
21566,-0.00666897286510257
21567,-0.008061883298011949
21568,-0.006032562913420393
21569,-0.005304603354331522
21570,-0.0064974120967736075
21571,-0.008798367043831341
21572,-0.008799225881732509
21573,-0.00906736664371099
21574,-0.007896181548629705
21575,-0.00787117996056284
21576,-0.010037345657939335
21577,-0.014671390469654644
21578,-0.013684781027288873
21579,-0.00974082816208531
21580,-0.01079289515331363
21581,-0.011269984411244622
21582,-0.006640415822568229
21583,-0.007034230006668465
21584,-0.008140511551116385
21585,-0.005184770750782995
21586,-0.004924171756312818
21587,-0.006454916225045591
21588,-0.0057838386231030825
21589,-0.004882318626764684
21590,-0.017572575982943924
21591,-0.012791681867084632
21592,-0.017162845682914613
21593,-0.01264052675554473
21594,-0.012357536979691709
21595,-0.01310758018341376
21596,-0.008357799560908668
21597,-0.007645733589393569
21598,-0.008121497648055608
21599,-0.0067494776367960484
21600,-0.011170178370037188
21601,-0.010240068177034062
21602,-0.006387276788639196
21603,-0.005044077215885489
21604,-0.006857528830756127
21605,-0.0053533200975283725
21606,-0.006168349685542238
21607,0.002653562926460563
21608,-0.016499508507712906
21609,-0.014142434634265046
21610,-0.011177580560149045
21611,-0.010836776227514264
21612,-0.007881068489494105
21613,-0.013695498638158162
21614,-0.011076470412109126
21615,-0.009632359178167915
21616,-0.009807924079844241
21617,-0.010488784843889928
21618,-0.010547168334381792
21619,-0.00917230840598109
21620,-0.007574594860773684
21621,-0.009483021195881432
21622,-0.007717134977360903
21623,-0.007802816009077904
21624,-0.007768312843743361
21625,-0.008867453170778763
21626,-0.00709898974132186
21627,-0.007412216300366025
21628,-0.0051521561777350365
21629,-0.007527638456344047
21630,-0.00603119556960007
21631,-0.005762250917374326
21632,-0.005360616383342443
21633,-0.005178772163311529
21634,-0.006478601815548053
21635,-0.006100889796726483
21636,-0.004493582344626308
21637,-0.008054453394732026
21638,-0.006330217571433407
21639,-0.004234269193964692
21640,-0.003383933094865654
21641,-0.005682086541811435
21642,-0.010456432543366097
21643,-0.0066064974793271294
21644,-0.004891356493500934
21645,-0.005934590304260615
21646,-0.004583093433411898
21647,-0.004216103336532837
21648,-0.0038877955022457236
21649,-0.005026375420194266
21650,-0.0035801970900342112
21651,-0.007382003247893768
21652,-0.006359312074272807
21653,-0.005720902045791414
21654,-0.003935296408512964
21655,-0.0049903219830689845
21656,-0.004268047730001445
21657,-0.003577974625778954
21658,-0.003593107155321105
21659,-0.004714783942456443
21660,-0.006345186384436827
21661,-0.006306509122384282
21662,-0.004982642229512736
21663,-0.004835301136125424
21664,-0.005759530983474082
21665,-0.004986773436956148
21666,-0.005305833802357666
21667,-0.007994564432413786
21668,-0.006180708345956751
21669,-0.00553021030984799
21670,-0.006230780490949533
21671,-0.0050106897992876764
21672,-0.00738533314471897
21673,-0.006300493457354573
21674,-0.006977896706472466
21675,-0.004201589669975367
21676,-0.004889280934358219
21677,-0.005304079736385969
21678,-0.005836007000748215
21679,-0.006619058819367831
21680,-0.0051576224126641465
21681,-0.005531907994695941
21682,-0.005993955380403785
21683,-0.004252557097045513
21684,-0.010011099995787465
21685,-0.005998300648623981
21686,-0.01176878560819426
21687,-0.010081268084935247
21688,-0.006148270885848383
21689,-0.006512162362112706
21690,-0.008733540299202742
21691,-0.009450066843842907
21692,-0.005695602953728306
21693,-0.005632161082760908
21694,-0.006340497469542168
21695,-0.004653214097906221
21696,-0.005542179107656187
21697,-0.004698244076492388
21698,-0.004500464518525276
21699,-0.0036177606889056697
21700,0.0006891910212747793
21701,0.0008249829719274822
21702,0.0005535748001230471
21703,0.000369640108215742
21704,0.00038547111917062397
21705,0.0007551049982847053
21706,0.000567887370374361
21707,0.0004555351384076499
21708,-0.001608446198819483
21709,-4.277794190170672e-05
21710,0.0003399100702313491
21711,-0.00038987870349636595
21712,-0.00068402374098059
21713,0.0004148801669061515
21714,-1.3492577583939375e-06
21715,-0.00031798536726964765
21716,-7.354410566133215e-05
21717,-0.00026749088620014235
21718,-0.0002587413902923599
21719,-2.8928835089318122e-05
21720,0.00032241344066427733
21721,-0.00041818883840915623
21722,-0.00047598069656700805
21723,-5.648743328456971e-05
21724,-0.0008665572700204544
21725,-0.0010324948443698224
21726,-0.001709084764447308
21727,-0.0009337880142561887
21728,-0.0007124857436910789
21729,-0.000564269898478428
21730,-0.00047734299584342894
21731,-0.0009019510937863144
21732,-0.0010364706264231237
21733,-0.0007351013645886442
21734,-0.001141608978916328
21735,-0.0007441896559170231
21736,-0.0009539885099472791
21737,-0.0006026659847269593
21738,-0.0005216286441003179
21739,-0.0002587544460422855
21740,-0.0011467780690643473
21741,-0.00030068189035327084
21742,-0.0002093246703140008
21743,-0.00032985408075526974
21744,-0.000684643087652992
21745,-0.0009759406376426702
21746,0.00023879265878683827
21747,-0.000865989106051554
21748,-0.0004357466740113232
21749,7.340147905549998e-05
21750,0.0006278633656143211
21751,-0.0001551557382430159
21752,0.0008641425813961092
21753,0.00027197745649723635
21754,-0.0005909682789887322
21755,1.5641413682474826e-05
21756,0.00031759195801792615
21757,2.680382509733653e-05
21758,-0.00027635884591957396
21759,0.000406039011933073
21760,-0.0003029016012962545
21761,0.0004062603729515111
21762,0.0005404985057049679
21763,-0.00013168066319731338
21764,-0.0009400592177131028
21765,-0.0007814500439528842
21766,0.00597739363647014
21767,-0.0035207174994849877
21768,-0.0019407655647380052
21769,-0.0009300737277034409
21770,-0.0016388048864446466
21771,-0.0003783606714374624
21772,-0.00025681676639549653
21773,4.6842818895628455e-05
21774,0.0037162636084930177
21775,0.0013728830847205883
21776,-0.006407437492112502
21777,-0.0024265286549032383
21778,-0.0014379310164901581
21779,-0.00047097605858289517
21780,-0.0030678939300065773
21781,-4.169305348060252e-06
21782,-0.00169348818469299
21783,-0.004252105885872692
21784,-0.0023496952842775153
21785,-0.003346940087028273
21786,0.00350361495458116
21787,0.001349108061141452
21788,0.0016853155896059272
21789,-0.0009485026076830839
21790,0.0002446944277096491
21791,0.0005688314555523447
21792,0.0008913447480610806
21793,-0.014140684762393996
21794,-0.016049110397446685
21795,-0.010276196958039132
21796,-0.005590010002320478
21797,-0.005981870861609914
21798,-0.004756149882197788
21799,-0.004911061590506281
21800,-0.0037658061931367323
21801,-0.0059724072714866
21802,-0.0020603629358146944
21803,-0.0019650858901060775
21804,-0.004647108224826011
21805,-0.0036818450862226813
21806,-0.002425110727813703
21807,-0.0037761765607330928
21808,-0.0019189341449497004
21809,-0.0009252596379246232
21810,-0.003511724623678103
21811,-0.006627563012205217
21812,-0.005617589507280359
21813,-0.00495773394010408
21814,-0.0037057241156655835
21815,-0.0018341089975967059
21816,-0.002126219600890657
21817,-0.0027040525830369557
21818,-0.0034001547827925815
21819,-0.004460549858466627
21820,-0.005963204994451278
21821,-0.006068497309980131
21822,-0.007092100106253567
21823,-0.004101342611907767
21824,-0.002017537067100143
21825,-0.0035551862949249335
21826,-0.0029860693334201813
21827,-0.004109597250019229
21828,-0.0041427124703535875
21829,-0.004147265499850797
21830,-0.0018715662774053902
21831,-0.003382354990084586
21832,-0.002872345587166354
21833,-0.002814918275600025
21834,-0.002080309994344968
21835,-0.0012678184958434188
21836,-0.0015472402277763074
21837,-0.0037412802427052513
21838,-0.002329572778785448
21839,-0.002041261621649257
21840,-0.0028653617513944886
21841,-0.0012140286849173865
21842,-0.0026984306326361413
21843,-0.004426947995656795
21844,-0.00449522869463069
21845,-0.005066645721751785
21846,-0.0034032462233239864
21847,-0.002394225848295668
21848,-0.0022101704550397862
21849,-0.00369612288560002
21850,-0.009177617805074976
21851,-0.006971282259700213
21852,-0.005003105141253577
21853,-0.0036496700135855813
21854,-0.004037050364811499
21855,-0.0029297317060340607
21856,-0.0017746040630798078
21857,-0.003635635647649524
21858,-0.003446385202725874
21859,-0.0013604294103464728
21860,-0.0017914726718371785
21861,-0.001456915859035843
21862,-0.0015486407604512467
21863,-0.001915710902221807
21864,-0.001170825068879
21865,-0.0011094815579805852
21866,-0.0015222057244571865
21867,-0.001948475215723661
21868,-0.0018553448546899717
21869,-0.001610362717927331
21870,-0.0013408464708529345
21871,-0.0015885325488816547
21872,-0.0014084168323554311
21873,-0.001855620248719216
21874,-0.0015669096022486954
21875,-0.001691877680431911
21876,-0.002384246812114448
21877,-0.0028971933106322154
21878,-0.002279963036797587
21879,-0.0021048774872008454
21880,-0.0025788615109861718
21881,-0.0015240174731345913
21882,-0.0015184539278123698
21883,-0.001705198875588224
21884,-0.00168127390150756
21885,-0.003039418779726742
21886,-0.0023300995250540232
21887,-0.0015437271483370986
21888,-0.001178671055805782
21889,-0.002098840213456958
21890,-0.0008399616282740571
21891,-0.0014630655256206446
21892,-0.003200916966207435
21893,-0.0029549751080517224
21894,-0.0014854895186444065
21895,-0.0022136464941424436
21896,-0.0029702617770223493
21897,-0.0038994391194785982
21898,-0.0017328205215772297
21899,-0.0020171885459220294
21900,-0.0007759534857089828
21901,-0.0012200259058828822
21902,-0.0009379648940867295
21903,-0.0013331979222909515
21904,-0.0025479087399795756
21905,-0.0021999189445154454
21906,-0.0022841379599617233
21907,-0.0020266851204191923
21908,-0.0014947712457025275
21909,-0.001835792036123194
21910,-0.0021397234924779678
21911,-0.0033698728922851914
21912,-0.003946845010850559
21913,-0.003014277832794369
21914,-0.004778493690444426
21915,-0.006112765533553921
21916,-0.0038759896445923845
21917,-0.0038996276433876167
21918,-0.002704922260679971
21919,-0.0018352220902768147
21920,-0.0018043675449114019
21921,-0.0024612573536560885
21922,-0.002193707607280852
21923,-0.003465877548005619
21924,-0.002856475914995939
21925,-0.002795962118812856
21926,-0.001927834697701001
21927,-0.0013011188461944543
21928,-0.0020691335268639612
21929,-0.0011338689794630477
21930,-0.001565659157291818
21931,-0.0015960287314422282
21932,-0.002727528545024775
21933,-0.0022367829183000953
21934,-0.0012524849428399995
21935,-0.0017349309747490098
21936,-0.0011958778436500913
21937,-0.001332590655589565
21938,-0.0006396733724976303
21939,-0.0009292537117410503
21940,-0.003025083715293718
21941,-0.004167366587905603
21942,-0.003633074474755398
21943,-0.0034834429664956403
21944,-0.005235560507633656
21945,-0.0033574812034922654
21946,-0.0035581183202723615
21947,-0.0034549555249147774
21948,-0.0025572649638409047
21949,-0.004316237754773744
21950,-0.004546688714109704
21951,-0.004728114547646271
21952,-0.002838567516931338
21953,-0.004181573786656262
21954,-0.0032414575064995937
21955,-0.0013819298380423053
21956,-0.010264637961106597
21957,-0.004694342119727836
21958,-0.001960776261857696
21959,-0.005221823081959693
21960,-0.004118462086646638
21961,-0.005941866784372559
21962,-0.0041580853477089265
21963,-0.005675782495710706
21964,-0.003226303583514235
21965,-0.003078397188930328
21966,-0.0034486903264401413
21967,-0.002366445246377866
21968,-0.0026784783035012274
21969,-0.003720122580799805
21970,-0.0022855577288184523
21971,-0.0023722481472599147
21972,-0.0019039351626316536
21973,-0.0015120424363753021
21974,-0.002206795086693636
21975,-0.002102019327453103
21976,-0.0024762076987984456
21977,-0.0020318670644288526
21978,-0.0030157166141079623
21979,-0.004257193681090701
21980,-0.0046391944651973036
21981,-0.0032433832198278667
21982,-0.002309728386959895
21983,-0.004205694027824634
21984,-0.005975876853842909
21985,-0.00339359207817041
21986,-0.00312077995083607
21987,-0.004681945791998465
21988,-0.004183944342939018
21989,-0.002401468964143137
21990,-0.0024039367376024814
21991,-0.0019520290599038485
21992,-0.0019802285030381516
21993,-0.001998496786783717
21994,-0.005034159228366215
21995,-0.0053298263268134125
21996,-0.009157935577659634
21997,0.00040353679876271864
21998,-0.00927952894673747
21999,-0.007169036927217957
22000,-0.00560180122886348
22001,-0.005986676335853357
22002,-0.009753998020797353
22003,-0.007450693001960988
22004,-0.008106919551306095
22005,-0.0024304468910892295
22006,-0.011543339740699425
22007,-0.012199755229499825
22008,-0.011369817533739671
22009,-0.005251892528154672
22010,-0.0112597188133607
22011,-0.015150108609894866
22012,-0.009661265335378113
22013,-0.01126784270292789
22014,-0.012860390554425088
22015,-0.009668263509524863
22016,-0.011805053669425029
22017,-0.009396374435923246
22018,-0.006558623605042032
22019,-0.0068579400118948305
22020,-0.0076809962067188944
22021,-0.005359644835570335
22022,-0.010672764321061776
22023,-0.009289681435396373
22024,-0.008896457038172803
22025,-0.004040287544016101
22026,-0.005706026363631584
22027,-0.004444342112933888
22028,-0.0034871210411150967
22029,-0.0058607215580708145
22030,-0.00376035253800055
22031,-0.008299320468595023
22032,-0.008446661629022916
22033,-0.003690603299207399
22034,-0.0037797714236403254
22035,-0.006040266606708929
22036,-0.006132074769836097
22037,-0.003823878973246403
22038,-0.005405528435496083
22039,-0.005106695708980331
22040,-0.004769664392881481
22041,-0.008520034707112942
22042,-0.007914127510458106
22043,-0.008210595192714413
22044,-0.006048773764197154
22045,-0.008555135541835651
22046,-0.007147665906916928
22047,-0.005625815353918219
22048,-0.008503138625277568
22049,-0.01624055644443043
22050,-0.009633707396279487
22051,-0.008211931433152686
22052,-0.005291506180825984
22053,-0.007800831508324424
22054,0.0010329646402936505
22055,-0.005328781778628848
22056,-0.006061271069239423
22057,-0.01625535414803134
22058,-0.0171496791888033
22059,-0.013696506132154007
22060,-0.014895948357750335
22061,-0.011701120880505459
22062,-0.01228708066441388
22063,-0.01114325606042833
22064,-0.009519817441072791
22065,-0.0119101998663204
22066,-0.010233817943087316
22067,-0.007262763124246719
22068,-0.009541666796616477
22069,-0.009366395650708455
22070,-0.006816697523469639
22071,-0.009897653822239103
22072,-0.006326794113558987
22073,-0.008983762590662251
22074,-0.008681236124996074
22075,-0.005845947129470607
22076,-0.005031543856156135
22077,-0.003851850231588681
22078,-0.0062306243254721776
22079,-0.005954157000155846
22080,-0.004401764979072019
22081,-0.0053776935033452
22082,-0.004156409709842705
22083,-0.0041863299867101
22084,-0.004758616012070362
22085,-0.0045882108741082984
22086,-0.0035025600401814086
22087,-0.0031904030106634906
22088,-0.004569884770728033
22089,-0.004333231458410299
22090,-0.0036922984561043957
22091,-0.0032637200107254512
22092,-0.003794103635588481
22093,-0.003166572944265301
22094,-0.003288370792126327
22095,-0.0033366973846911726
22096,-0.004066385991014183
22097,-0.004248694091955739
22098,-0.004535316168100791
22099,-0.004312530880800483
22100,-0.004614343790939647
22101,-0.004610584179486548
22102,-0.002316820836146533
22103,-0.004201690640730671
22104,-0.004025679278278543
22105,-0.005140132888731632
22106,-0.004026763254517297
22107,-0.003117318260172478
22108,-0.0035831311522067245
22109,-0.003976469951492421
22110,-0.004443487229799302
22111,-0.0043515142316436686
22112,-0.003467630896017494
22113,-0.004906869300158222
22114,-0.008082315808086202
22115,-0.006059888123115715
22116,-0.0046178109373407
22117,-0.005108936234601557
22118,-0.0038589562863869335
22119,-0.004036899195565579
22120,-0.007680400052687952
22121,-0.005658340396652712
22122,-0.0037302418408870306
22123,-0.0036668773697346654
22124,-0.006071549832906451
22125,-0.006407520282742043
22126,-0.004593219186346182
22127,-0.004192707019744776
22128,-0.003322474939564661
22129,-0.0032149492773754854
22130,-0.0028431242276457623
22131,-0.0026119995317620617
22132,-0.0032694900462294733
22133,-0.002458689765846572
22134,-0.002602765999672286
22135,-0.002542498557243854
22136,-0.0028494525681480726
22137,-0.0036110360009862542
22138,-0.0037051596629002967
22139,-0.0031354139173643807
22140,-0.0029271273515853995
22141,-0.002753019120676853
22142,-0.0030346851261199292
22143,-0.0032653298571503845
22144,-0.00493956428325678
22145,-0.004216794139405164
22146,-0.0031636135582233382
22147,-0.0024310830641762777
22148,-0.0017827101959450422
22149,-0.002564299680017137
22150,-0.0034849056171405
22151,-0.0030768085977943387
22152,-0.0025172947960889445
22153,-0.002385263448592967
22154,-0.002813367100572369
22155,-0.0030367266910015945
22156,-0.003570674322950036
22157,-0.004018584015960933
22158,-0.0036775223161658946
22159,-0.006246291897694479
22160,-0.005463483670284659
22161,-0.008630020025174562
22162,-0.006084273734806148
22163,-0.004626398900592573
22164,-0.0054970749210858285
22165,-0.0032838982561377034
22166,-0.005444715635204312
22167,-0.0029413490453223945
22168,-0.004531554623430375
22169,-0.0050910014004197
22170,-0.004586590960391398
22171,-0.003065213739791621
22172,-0.00491271955971964
22173,-0.0034115707339876927
22174,-0.00328481215487836
22175,-0.002570632518077381
22176,-0.002843406587122772
22177,-0.002561914074167582
22178,-0.0027353393057032403
22179,-0.0028485505905548082
22180,-0.004062140325271942
22181,-0.002792358668323223
22182,-0.0037704317699812206
22183,-0.002345357100947529
22184,-0.00466838730674244
22185,-0.005332524087636013
22186,-0.003372727166932996
22187,-0.0038038542085077377
22188,-0.006759973949303482
22189,-0.0052390072211863665
22190,-0.0055353221492306145
22191,-0.005331628947366059
22192,-0.00620869685451033
22193,-0.0057063996423950564
22194,-0.005972318413383948
22195,-0.004065980175011419
22196,-0.013022798506878524
22197,-0.004637154486785011
22198,-0.00649160611783494
22199,-0.004919743920604068
22200,-0.0033166137562635582
22201,-0.02065108330213313
22202,-0.0013333299825084109
22203,-0.0306504318337927
22204,-0.03882068393241299
22205,-0.04412265637606876
22206,-0.006898820022181331
22207,-0.031176924838244073
22208,-0.02724091542416701
22209,-0.028718003289347017
22210,-0.02170887535279394
22211,-0.021850061081051753
22212,-0.01761332289595876
22213,-0.02335678955615731
22214,-0.023218413429957153
22215,-0.017239076142349066
22216,-0.019443807444890722
22217,-0.01141539317034742
22218,-0.008568454305340936
22219,-0.009729767749640881
22220,-0.009875383937509887
22221,-0.01091822533042306
22222,-0.010034198058708848
22223,-0.008576064520506415
22224,-0.007395175636126829
22225,-0.007775782024128642
22226,-0.009013287350682202
22227,-0.013215743910946726
22228,-0.010560448597655304
22229,-0.008134581569271975
22230,-0.008380260344672005
22231,-0.0077935916440255645
22232,-0.006144467596100288
22233,-0.006842321543948676
22234,-0.005554293071941087
22235,-0.006100554011387222
22236,-0.009723696232014564
22237,-0.006936707800044097
22238,-0.008189548688194413
22239,-0.012980629565533652
22240,-0.01487227997336871
22241,-0.014782762971316445
22242,-0.012921393404008163
22243,-0.012411251965107287
22244,-0.011377718821498736
22245,-0.012205681359500339
22246,-0.010470308188539775
22247,-0.011608948532209108
22248,-0.0099296466448669
22249,-0.011287700581115796
22250,-0.009766221312657995
22251,-0.008579309624165048
22252,-0.007665493620476631
22253,-0.00790581706749166
22254,-0.006887522643134305
22255,-0.005486841323486192
22256,-0.008043186167166141
22257,-0.0064980306230316975
22258,-0.01010501825213234
22259,-0.010203080924341211
22260,-0.010732303338892756
22261,-0.008244707075281958
22262,-0.009824246760249847
22263,-0.01065884722640054
22264,-0.007473551482424177
22265,-0.006707989848516685
22266,-0.002402793272027238
22267,-0.008192820883072638
22268,-0.0281092296354186
22269,-0.019199973683446583
22270,-0.017151485125843153
22271,-0.01701871280754693
22272,-0.009673702106241019
22273,-0.023078545154617415
22274,-0.017788823171371027
22275,-0.00630418654467243
22276,-0.02347872072736082
22277,-0.023840427853993207
22278,-0.018981876422177073
22279,-0.017601074353138024
22280,-0.015372848318174679
22281,-0.016160533397902997
22282,-0.016109851598969795
22283,-0.018001662148933006
22284,-0.017604588719742395
22285,-0.019547294679204533
22286,-0.015195196276119902
22287,-0.012449764096958211
22288,-0.01145425057096354
22289,-0.011655098570706807
22290,-0.014726545592010924
22291,-0.008738805468063897
22292,-0.015897611198553856
22293,-0.013980370702281125
22294,-0.016177849681190626
22295,-0.013016362074475905
22296,-0.012442434093621117
22297,-0.010772369213657821
22298,-0.013068887190602778
22299,-0.013183057022083857
22300,-0.014243025907449216
22301,-0.010904301509280189
22302,-0.008817177703943885
22303,-0.011257584318776777
22304,-0.01840707685778574
22305,-0.010660521043375372
22306,-0.014796361123312087
22307,-0.014010702351379602
22308,-0.014863108088440304
22309,-0.01509626195922997
22310,-0.011234873187564658
22311,-0.010988985560111037
22312,-0.01261435657402258
22313,-0.011328556524499371
22314,-0.009280419069473085
22315,-0.009129592973996969
22316,-0.008297715940418025
22317,-0.007616123344769384
22318,-0.007532338104291747
22319,-0.0073734622975193745
22320,-0.00994633462334877
22321,-0.0080131994449636
22322,-0.00921515799851133
22323,-0.010773889190915285
22324,-0.006678952261340573
22325,-0.006704737114748085
22326,-0.00632085982071807
22327,-0.008851057523969499
22328,-0.006575697420060277
22329,-0.007520810292349515
22330,-0.009040255029842017
22331,-0.00774835650038894
22332,-0.007564849497086168
22333,-0.00970027360236354
22334,-0.008412562506194439
22335,-0.007450569238848029
22336,-0.007060191339701885
22337,-0.0057779119233056005
22338,-0.00785548155222449
22339,-0.006402047223944772
22340,-0.004137035509510613
22341,-0.005667211616896603
22342,-0.004767104473429359
22343,-0.004843723891875323
22344,-0.004300403711639632
22345,-0.005812341270948745
22346,-0.005517278937191455
22347,-0.007020453381776847
22348,-0.00614848244427952
22349,-0.006115512723219637
22350,-0.005252963078648597
22351,-0.004777235805996377
22352,-0.005102233138472018
22353,-0.006028268200032711
22354,-0.007292540469684156
22355,-0.006285581757911024
22356,-0.005339195375021432
22357,-0.004313298327564951
22358,-0.005149063197680687
22359,-0.0055045793885483175
22360,-0.006006638334923356
22361,-0.006814658672628041
22362,-0.0073476334749315985
22363,-0.005648259462533408
22364,-0.006107890370504276
22365,-0.00686574791643439
22366,-0.00919512527757389
22367,-0.007928598633572308
22368,-0.006637857149772879
22369,-0.005037110545282294
22370,-0.005323655936764836
22371,-0.0040988265376617605
22372,-0.004518230666670085
22373,-0.0056174749136665755
22374,-0.0052909239234047185
22375,-0.003900275195346437
22376,-0.004998723920751402
22377,-0.004355899683703882
22378,-0.004394676076235017
22379,-0.004939159918770983
22380,-0.0044329072432393035
22381,-0.003919805198884942
22382,-0.00408945641189927
22383,-0.003384058636325224
22384,-0.0036111599503807577
22385,-0.006633346130841513
22386,-0.009535368009774774
22387,-0.009336174803855986
22388,-0.007092367931930084
22389,-0.00869972166563155
22390,-0.006607856118710518
22391,-0.008818965089183197
22392,-0.0061377620071412665
22393,-0.00897310286437751
22394,-0.0068288266252865965
22395,-0.005560021475324542
22396,-0.006751483391972861
22397,-0.007799162646177622
22398,-0.007591530305870484
22399,-0.008121274302854848
22400,-0.0012649917009518747
22401,-0.0015488819061547391
22402,-0.0015372323625119652
22403,-0.002878750166866579
22404,-0.00567191763743481
22405,-0.0031226516492210473
22406,-0.00292421532563898
22407,-0.0044038378967688665
22408,-0.0023539637913269733
22409,-0.004942095855486427
22410,-0.002363340816591704
22411,-0.005440451102163655
22412,-0.0035289504423463448
22413,-0.002106315540125938
22414,-0.0026583378898367635
22415,-0.0027560758424062474
22416,-0.002248952916485466
22417,-0.004873921257386426
22418,-0.004705779344522128
22419,-0.0059838706999860505
22420,-0.004881214565604258
22421,-0.007179013968003006
22422,-0.00749558147990001
22423,-0.005984574360732298
22424,-0.0057501028963076115
22425,-0.0033125190041288118
22426,-0.002347504594801396
22427,-0.0035956979671852816
22428,-0.0038700987846527254
22429,-0.003650467196243871
22430,-0.002855059386652054
22431,-0.0031298751621012897
22432,-0.0030271689969185236
22433,-0.003230398048446598
22434,-0.003617837503863526
22435,-0.003173806276696063
22436,-0.0027319714279681762
22437,-0.003518361397603075
22438,-0.003241582402152379
22439,-0.0023524554421429523
22440,-0.0031690341829324516
22441,-0.002607588074637632
22442,-0.0034677014774228635
22443,-0.00295247437188253
22444,-0.002093912213957848
22445,-0.0024191125198025267
22446,-0.0023423243499386803
22447,-0.0021800957777530702
22448,-0.0023996577836899857
22449,-0.0026604666055558886
22450,-0.002965315519788894
22451,-0.0026123482448205115
22452,-0.002214090092406095
22453,-0.001061140619311526
22454,-0.0015905122609662752
22455,-0.002436558569334642
22456,-0.0014890952013480946
22457,-0.0026723801526436983
22458,-0.0012953478588079515
22459,-0.0014681179239640308
22460,-0.0017749599348431634
22461,-0.0018594884578546304
22462,-0.002176598169484253
22463,-0.0009812235636606466
22464,-0.0015147973552228963
22465,-0.0016533222646423493
22466,-0.0023500815573492036
22467,-0.0011761901298297335
22468,-0.0014518404640486851
22469,-0.0021457719797053666
22470,-0.0029655327121188273
22471,-0.004540777606563334
22472,-0.00473640520323
22473,-0.0029865796335916475
22474,-0.0027025492593082366
22475,-0.004640801428008552
22476,-0.004309662083913963
22477,-0.0034623089294772685
22478,-0.0025141164267627886
22479,-0.0024713512991929344
22480,-0.003945018637147335
22481,-0.0012897196049770979
22482,-0.0025628314529474675
22483,-0.0029992231487995912
22484,-0.0031535838520398186
22485,-0.003459516722580106
22486,-0.0016598283003538819
22487,-0.00212283083116469
22488,-0.0017032392993768502
22489,-0.0016640163394876523
22490,-0.0018752870129155799
22491,-0.0026968899079941582
22492,-0.0036187659138710217
22493,-0.002527688713695686
22494,-0.0025314990367151704
22495,-0.003804520740284539
22496,-0.002176127956051342
22497,-0.003206435981723906
22498,-0.0036195646858458268
22499,-0.002166973328361039
22500,-0.0025378545614965255
22501,-0.0031624084682021266
22502,-0.002689034822096389
22503,-0.0011898115234980364
22504,-0.0013715974889136479
22505,-0.0013619222093993258
22506,-0.0015202087235932993
22507,-0.0016519127559892375
22508,-0.0017820908505402147
22509,-0.001927600245748385
22510,-0.0016760759700556365
22511,-0.0024881844933946195
22512,-0.001311093382940368
22513,-0.0014400248397988943
22514,-0.004545173720415695
22515,-0.00379607716957385
22516,-0.003535032673333851
22517,-0.0022381922121971678
22518,-0.0026737800044574836
22519,-0.0024969146212834303
22520,-0.0029375372606337217
22521,-0.003116330026946435
22522,-0.0037585319739102986
22523,-0.002755553895422643
22524,-0.0018979765048939019
22525,-0.0011908692060639235
22526,-0.0023287297189261806
22527,-0.0019826890838616617
22528,-0.0016810568289482774
22529,-0.0018243259594407802
22530,-0.0024269042655400367
22531,-0.003011720963149514
22532,-0.005714562451951229
22533,-0.004796984149334972
22534,-0.00403740710610131
22535,-0.004122228525929302
22536,-0.003525530717493919
